0 -1 2e-26 0.01 1 1 0.0130215
81 61
nH T Edot YT YHI YHeI YHeII Ye E
3162.28 237.137 -2.05862e-20 0.791088 0.722796 0.0657953 4.09743e-05 0.000878571 2.32134e+10
3162.28 316.228 -3.23531e-20 0.791171 0.722716 0.0657915 4.47867e-05 0.000961954 3.09588e+10
3162.28 421.697 -4.62735e-20 0.791263 0.722628 0.0657873 4.90033e-05 0.00105387 4.1289e+10
3162.28 562.341 -6.18857e-20 0.791365 0.722532 0.0657826 5.36683e-05 0.00115528 5.50669e+10
3162.28 749.894 -7.83793e-20 0.791477 0.722425 0.0657775 5.88261e-05 0.00126728 7.34432e+10
3162.28 1000 -9.64511e-20 0.791601 0.722307 0.0657718 6.45201e-05 0.0013911 9.79534e+10
3162.28 1333.52 -1.16385e-19 0.791738 0.722176 0.0657655 7.07912e-05 0.00152816 1.30646e+11
3162.28 1778.28 -1.39122e-19 0.79189 0.722031 0.0657586 7.76773e-05 0.00168008 1.74252e+11
3162.28 2371.37 -1.66705e-19 0.792058 0.72187 0.0657511 8.52119e-05 0.00184876 2.32419e+11
3162.28 3162.28 -2.01423e-19 0.792246 0.72169 0.0657429 9.34234e-05 0.00203636 3.10008e+11
3162.28 4216.97 -2.46996e-19 0.792455 0.72149 0.065734 0.000102335 0.00224542 4.13512e+11
3162.28 5623.41 -3.11948e-19 0.792688 0.721266 0.0657243 0.000111966 0.00247895 5.5159e+11
3162.28 7498.94 -4.26514e-19 0.792953 0.721012 0.0657141 0.000122179 0.00274384 7.35802e+11
3162.28 10000 -9.01243e-19 0.793928 0.720024 0.0657274 0.00010893 0.00371818 9.82414e+11
3162.28 13334.9 -8.79172e-17 0.860547 0.653303 0.065829 7.24469e-06 0.0703379 1.41996e+12
3162.28 17764.6 -1.56108e-15 1.32508 0.188837 0.0657659 7.03639e-05 0.534867 2.91279e+12
3162.28 23713.7 -1.22144e-15 1.50064 0.0180213 0.0610166 0.00481965 0.710432 4.40342e+12
3162.28 31622.8 -1.01386e-15 1.55715 0.00226487 0.020262 0.0455738 0.766943 6.09319e+12
3162.28 42169.7 -1.30808e-15 1.57725 0.000418223 0.00209222 0.0636667 0.787037 8.23025e+12
3162.28 56234.1 -2.15147e-15 1.58259 0.000105417 0.000314568 0.0621921 0.792379 1.10124e+13
3162.28 74989.4 -3.59761e-15 1.613 3.38435e-05 6.53931e-05 0.0323538 0.822787 1.49674e+13
3162.28 100000 -4.72571e-15 1.63979 1.31021e-05 8.43038e-06 0.0056945 0.849581 2.02909e+13
3162.28 133352 -4.70689e-15 1.64453 5.86359e-06 1.16738e-06 0.000975916 0.854322 2.71366e+13
3162.28 177828 -5.07816e-15 1.64529 2.93706e-06 2.08612e-07 0.000226815 0.855076 3.62039e+13
3162.28 237137 -5.21743e-15 1.64544 1.60652e-06 4.58772e-08 6.90651e-05 0.855235 4.82833e+13
3162.28 316228 -3.14103e-15 1.64549 9.41715e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
3162.28 421697 -2.01796e-15 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
3162.28 562341 -1.83855e-15 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
3162.28 749894 -1.59617e-15 1.64551 2.52657e-07 3.93927e-10 3.0878e-06 0.855303 1.52691e+14
3162.28 1e+06 -1.6293e-15 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
3162.28 1.33352e+06 -1.44928e-15 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
3162.28 1.77828e+06 -1.06094e-15 1.64551 8.78377e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
3162.28 2.37137e+06 -6.24364e-16 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
3162.28 3.16228e+06 -4.05458e-16 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
3162.28 4.21697e+06 -3.06989e-16 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
3162.28 5.62341e+06 -2.85656e-16 1.64552 2.57359e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
3162.28 7.49894e+06 -2.99001e-16 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
3162.28 1e+07 -3.09479e-16 1.64552 1.43536e-08 2.94299e-13 8.51144e-08 0.855306 2.03618e+15
3162.28 1.33352e+07 -2.82863e-16 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
3162.28 1.77828e+07 -2.37127e-16 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
3162.28 2.37137e+07 -2.15826e-16 1.64552 6.04753e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
3162.28 3.16228e+07 -2.1785e-16 1.64552 4.54382e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
3162.28 4.21697e+07 -2.32941e-16 1.64552 3.41869e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
3162.28 5.62341e+07 -2.55723e-16 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
3162.28 7.49894e+07 -2.84755e-16 1.64552 1.94446e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
3162.28 1e+08 -3.18973e-16 1.64552 1.46978e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
3162.28 1.33352e+08 -3.58794e-16 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
3162.28 1.77828e+08 -4.04054e-16 1.64552 8.41696e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
3162.28 2.37137e+08 -4.55673e-16 1.64552 6.36663e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
3162.28 3.16228e+08 -5.14665e-16 1.64552 4.80886e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
4216.97 10 7.34604e-22 0.790501 0.723356 0.0658223 1.39982e-05 0.000291287 9.78174e+08
4216.97 13.3352 6.77197e-22 0.790526 0.723332 0.0658212 1.51141e-05 0.000316866 1.30446e+09
4216.97 17.7828 5.85124e-22 0.790554 0.723305 0.0658199 1.63921e-05 0.000344948 1.73958e+09
4216.97 23.7137 4.47302e-22 0.790585 0.723275 0.0658185 1.78215e-05 0.000375773 2.31986e+09
4216.97 31.6228 2.48012e-22 0.790619 0.723243 0.0658169 1.93985e-05 0.000409609 3.09372e+09
4216.97 42.1697 -4.44837e-23 0.790656 0.723208 0.0658152 2.11253e-05 0.000446756 4.12573e+09
4216.97 56.2341 -5.46822e-22 0.790697 0.723169 0.0658133 2.30103e-05 0.000487548 5.50204e+09
4216.97 74.9894 -1.66267e-21 0.790742 0.723126 0.0658112 2.50677e-05 0.000532358 7.3375e+09
4216.97 100 -4.30845e-21 0.790791 0.723079 0.065809 2.7317e-05 0.000581602 9.78533e+09
4216.97 133.352 -9.69247e-21 0.790845 0.723027 0.0658065 2.97829e-05 0.000635744 1.30498e+10
4216.97 177.828 -1.93603e-20 0.790905 0.722971 0.0658038 3.24939e-05 0.000695306 1.74035e+10
4216.97 237.137 -3.41162e-20 0.79097 0.722908 0.0658008 3.54825e-05 0.000760869 2.32099e+10
4216.97 316.228 -5.37239e-20 0.791043 0.722839 0.0657975 3.8784e-05 0.000833087 3.09538e+10
4216.97 421.697 -7.72034e-20 0.791122 0.722763 0.0657939 4.24354e-05 0.000912698 4.12817e+10
4216.97 562.341 -1.03537e-19 0.79121 0.722679 0.0657898 4.64753e-05 0.00100053 5.50561e+10
4216.97 749.894 -1.30977e-19 0.791307 0.722587 0.0657853 5.09418e-05 0.00109754 7.34275e+10
4216.97 1000 -1.60938e-19 0.791414 0.722484 0.0657804 5.58727e-05 0.00120479 9.79304e+10
4216.97 1333.52 -1.94478e-19 0.791533 0.722371 0.065775 6.13034e-05 0.0013235 1.30612e+11
4216.97 1778.28 -2.33293e-19 0.791665 0.722246 0.065769 6.72667e-05 0.0014551 1.74203e+11
4216.97 2371.37 -2.80473e-19 0.791811 0.722106 0.0657625 7.37915e-05 0.00160121 2.32346e+11
4216.97 3162.28 -3.38688e-19 0.791973 0.721951 0.0657554 8.09025e-05 0.00176372 3.09902e+11
4216.97 4216.97 -4.12883e-19 0.792154 0.721777 0.0657477 8.862e-05 0.00194484 4.13355e+11
4216.97 5623.41 -5.16427e-19 0.792357 0.721583 0.0657393 9.69598e-05 0.00214714 5.51359e+11
4216.97 7498.94 -6.95846e-19 0.792587 0.721362 0.0657305 0.000105783 0.00237709 7.35462e+11
4216.97 10000 -1.44924e-18 0.793532 0.720403 0.0657448 9.14444e-05 0.00332229 9.81924e+11
4216.97 13334.9 -1.55984e-16 0.860514 0.653334 0.0658308 5.50508e-06 0.0703047 1.41991e+12
4216.97 17764.6 -2.77021e-15 1.32508 0.188838 0.0657662 7.00878e-05 0.534866 2.91279e+12
4216.97 23713.7 -2.161e-15 1.50064 0.0180213 0.0610169 0.00481943 0.710432 4.40342e+12
4216.97 31622.8 -1.78771e-15 1.55715 0.00226487 0.020262 0.0455738 0.766943 6.09319e+12
4216.97 42169.7 -2.30929e-15 1.57725 0.000418223 0.00209222 0.0636667 0.787037 8.23025e+12
4216.97 56234.1 -3.8155e-15 1.58259 0.000105417 0.000314568 0.0621921 0.792379 1.10124e+13
4216.97 74989.4 -6.39372e-15 1.613 3.38435e-05 6.53931e-05 0.0323538 0.822787 1.49674e+13
4216.97 100000 -8.40363e-15 1.63979 1.31021e-05 8.43038e-06 0.0056945 0.849581 2.02909e+13
4216.97 133352 -8.37176e-15 1.64453 5.86359e-06 1.16738e-06 0.000975916 0.854322 2.71366e+13
4216.97 177828 -9.0317e-15 1.64529 2.93706e-06 2.08612e-07 0.000226815 0.855076 3.62039e+13
4216.97 237137 -9.27849e-15 1.64544 1.60652e-06 4.58772e-08 6.90651e-05 0.855235 4.82833e+13
4216.97 316228 -5.58549e-15 1.64549 9.41715e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
4216.97 421697 -3.58812e-15 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
4216.97 562341 -3.26937e-15 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
4216.97 749894 -2.8383e-15 1.64551 2.52657e-07 3.93927e-10 3.0878e-06 0.855303 1.52691e+14
4216.97 1e+06 -2.89707e-15 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
4216.97 1.33352e+06 -2.57723e-15 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
4216.97 1.77828e+06 -1.88664e-15 1.64551 8.78377e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
4216.97 2.37137e+06 -1.11029e-15 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
4216.97 3.16228e+06 -7.21018e-16 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
4216.97 4.21697e+06 -5.45913e-16 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
4216.97 5.62341e+06 -5.07976e-16 1.64552 2.57359e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
4216.97 7.49894e+06 -5.31707e-16 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
4216.97 1e+07 -5.50339e-16 1.64552 1.43536e-08 2.94299e-13 8.51144e-08 0.855306 2.03618e+15
4216.97 1.33352e+07 -5.0301e-16 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
4216.97 1.77828e+07 -4.21677e-16 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
4216.97 2.37137e+07 -3.83799e-16 1.64552 6.04753e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
4216.97 3.16228e+07 -3.87398e-16 1.64552 4.54382e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
4216.97 4.21697e+07 -4.14234e-16 1.64552 3.41869e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
4216.97 5.62341e+07 -4.54746e-16 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
4216.97 7.49894e+07 -5.06374e-16 1.64552 1.94446e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
4216.97 1e+08 -5.67222e-16 1.64552 1.46978e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
4216.97 1.33352e+08 -6.38037e-16 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
4216.97 1.77828e+08 -7.18522e-16 1.64552 8.41696e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
4216.97 2.37137e+08 -8.10313e-16 1.64552 6.36663e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
4216.97 3.16228e+08 -9.15219e-16 1.64552 4.80886e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
5623.41 10 9.76999e-22 0.790462 0.723393 0.0658242 1.2122e-05 0.00025225 9.78125e+08
5623.41 13.3352 8.97992e-22 0.790484 0.723372 0.0658232 1.30883e-05 0.000274402 1.30439e+09
5623.41 17.7828 7.67738e-22 0.790508 0.723349 0.0658221 1.4195e-05 0.000298722 1.73948e+09
5623.41 23.7137 5.62312e-22 0.790535 0.723323 0.0658209 1.54329e-05 0.000325417 2.31972e+09
5623.41 31.6228 2.40147e-22 0.790564 0.723295 0.0658195 1.67985e-05 0.00035472 3.0935e+09
5623.41 42.1697 -2.67352e-22 0.790596 0.723265 0.065818 1.82938e-05 0.00038689 4.12542e+09
5623.41 56.2341 -1.16544e-21 0.790632 0.723231 0.0658164 1.99262e-05 0.000422217 5.50159e+09
5623.41 74.9894 -3.11303e-21 0.790671 0.723194 0.0658146 2.17078e-05 0.000461024 7.33684e+09
5623.41 100 -7.57883e-21 0.790713 0.723153 0.0658126 2.36557e-05 0.000503672 9.78436e+09
5623.41 133.352 -1.64534e-20 0.79076 0.723109 0.0658105 2.5791e-05 0.000550562 1.30484e+10
5623.41 177.828 -3.22304e-20 0.790812 0.723059 0.0658081 2.81387e-05 0.000602146 1.74015e+10
5623.41 237.137 -5.63691e-20 0.790868 0.723005 0.0658056 3.07268e-05 0.000658928 2.32069e+10
5623.41 316.228 -8.87126e-20 0.790931 0.722945 0.0658027 3.35858e-05 0.000721476 3.09494e+10
5623.41 421.697 -1.28055e-19 0.791 0.72288 0.0657995 3.67479e-05 0.000790426 4.12753e+10
5623.41 562.341 -1.72199e-19 0.791076 0.722807 0.065796 4.02462e-05 0.000866502 5.50468e+10
5623.41 749.894 -2.17245e-19 0.79116 0.722727 0.0657922 4.41142e-05 0.000950519 7.34138e+10
5623.41 1000 -2.66475e-19 0.791253 0.722638 0.0657879 4.83842e-05 0.00104341 9.79104e+10
5623.41 1333.52 -3.22347e-19 0.791356 0.72254 0.0657832 5.30871e-05 0.00114624 1.30583e+11
5623.41 1778.28 -3.87858e-19 0.79147 0.722431 0.065778 5.82512e-05 0.00126023 1.7416e+11
5623.41 2371.37 -4.68422e-19 0.791596 0.72231 0.0657724 6.39016e-05 0.00138679 2.32283e+11
5623.41 3162.28 -5.66922e-19 0.791737 0.722176 0.0657662 7.00595e-05 0.00152755 3.09809e+11
5623.41 4216.97 -6.87879e-19 0.791894 0.722026 0.0657595 7.67427e-05 0.00168444 4.13219e+11
5623.41 5623.41 -8.52109e-19 0.792069 0.721858 0.0657523 8.39647e-05 0.00185969 5.51159e+11
5623.41 7498.94 -1.13208e-18 0.792269 0.721666 0.0657447 9.15851e-05 0.00205936 7.35167e+11
5623.41 10000 -2.33205e-18 0.793191 0.720728 0.0657599 7.6418e-05 0.00298194 9.81503e+11
5623.41 13334.9 -2.76724e-16 0.860489 0.653358 0.0658321 4.19941e-06 0.0702797 1.41987e+12
5623.41 17764.6 -4.91505e-15 1.32507 0.188838 0.0657664 6.98808e-05 0.534865 2.91279e+12
5623.41 23713.7 -3.8223e-15 1.50064 0.0180213 0.061017 0.00481927 0.710431 4.40342e+12
5623.41 31622.8 -3.15075e-15 1.55715 0.00226487 0.020262 0.0455738 0.766943 6.09319e+12
5623.41 42169.7 -4.07573e-15 1.57725 0.000418223 0.00209222 0.0636667 0.787037 8.23025e+12
5623.41 56234.1 -6.76564e-15 1.58259 0.000105417 0.000314569 0.0621921 0.792379 1.10124e+13
5623.41 74989.4 -1.1363e-14 1.613 3.38435e-05 6.53931e-05 0.0323538 0.822787 1.49674e+13
5623.41 100000 -1.49447e-14 1.63979 1.31021e-05 8.43038e-06 0.0056945 0.849581 2.02909e+13
5623.41 133352 -1.48906e-14 1.64453 5.86359e-06 1.16738e-06 0.000975916 0.854322 2.71366e+13
5623.41 177828 -1.6064e-14 1.64529 2.93706e-06 2.08612e-07 0.000226815 0.855076 3.62039e+13
5623.41 237137 -1.65006e-14 1.64544 1.60652e-06 4.58772e-08 6.90651e-05 0.855235 4.82833e+13
5623.41 316228 -9.93183e-15 1.64549 9.41715e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
5623.41 421697 -6.38014e-15 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
5623.41 562341 -5.81315e-15 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
5623.41 749894 -5.04717e-15 1.64551 2.52657e-07 3.93927e-10 3.0878e-06 0.855303 1.52691e+14
5623.41 1e+06 -5.1518e-15 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
5623.41 1.33352e+06 -4.58304e-15 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
5623.41 1.77828e+06 -3.35498e-15 1.64551 8.78377e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
5623.41 2.37137e+06 -1.97441e-15 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
5623.41 3.16228e+06 -1.28217e-15 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
5623.41 4.21697e+06 -9.70785e-16 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
5623.41 5.62341e+06 -9.03323e-16 1.64552 2.57359e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
5623.41 7.49894e+06 -9.45523e-16 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
5623.41 1e+07 -9.78657e-16 1.64552 1.43536e-08 2.94299e-13 8.51144e-08 0.855306 2.03618e+15
5623.41 1.33352e+07 -8.94492e-16 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
5623.41 1.77828e+07 -7.4986e-16 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
5623.41 2.37137e+07 -6.82501e-16 1.64552 6.04753e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
5623.41 3.16228e+07 -6.88903e-16 1.64552 4.54382e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
5623.41 4.21697e+07 -7.36623e-16 1.64552 3.41869e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
5623.41 5.62341e+07 -8.08666e-16 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
5623.41 7.49894e+07 -9.00475e-16 1.64552 1.94446e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
5623.41 1e+08 -1.00868e-15 1.64552 1.46978e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
5623.41 1.33352e+08 -1.13461e-15 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
5623.41 1.77828e+08 -1.27773e-15 1.64552 8.41696e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
5623.41 2.37137e+08 -1.44096e-15 1.64552 6.36663e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
5623.41 3.16228e+08 -1.62751e-15 1.64552 4.80886e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
7498.94 10 1.29992e-21 0.790428 0.723425 0.0658258 1.04972e-05 0.000218444 9.78083e+08
7498.94 13.3352 1.19153e-21 0.790447 0.723407 0.065825 1.1334e-05 0.000237628 1.30433e+09
7498.94 17.7828 1.00822e-21 0.790468 0.723387 0.065824 1.22924e-05 0.000258689 1.73939e+09
7498.94 23.7137 6.98029e-22 0.790491 0.723365 0.0658229 1.33644e-05 0.000281807 2.31959e+09
7498.94 31.6228 1.73587e-22 0.790517 0.723341 0.0658217 1.45469e-05 0.000307184 3.09332e+09
7498.94 42.1697 -7.04393e-22 0.790545 0.723314 0.0658204 1.58419e-05 0.000335044 4.12515e+09
7498.94 56.2341 -2.30017e-21 0.790575 0.723285 0.065819 1.72554e-05 0.000365638 5.50119e+09
7498.94 74.9894 -5.69798e-21 0.790609 0.723253 0.0658175 1.87983e-05 0.000399246 7.33627e+09
7498.94 100 -1.32519e-20 0.790646 0.723218 0.0658158 2.04851e-05 0.000436181 9.78353e+09
7498.94 133.352 -2.79376e-20 0.790686 0.723179 0.065814 2.23342e-05 0.00047679 1.30472e+10
7498.94 177.828 -5.37047e-20 0.790731 0.723136 0.0658119 2.43673e-05 0.000521464 1.73997e+10
7498.94 237.137 -9.29981e-20 0.79078 0.723089 0.0658097 2.66085e-05 0.000570641 2.32043e+10
7498.94 316.228 -1.45801e-19 0.790834 0.723038 0.0658072 2.90843e-05 0.000624811 3.09456e+10
7498.94 421.697 -2.10723e-19 0.790894 0.722981 0.0658045 3.18225e-05 0.000684528 4.12698e+10
7498.94 562.341 -2.83817e-19 0.79096 0.722918 0.0658014 3.48521e-05 0.000750416 5.50387e+10
7498.94 749.894 -3.57387e-19 0.791033 0.722848 0.0657981 3.82016e-05 0.000823184 7.3402e+10
7498.94 1000 -4.3826e-19 0.791113 0.722772 0.0657944 4.18994e-05 0.000903638 9.78931e+10
7498.94 1333.52 -5.30505e-19 0.791202 0.722687 0.0657903 4.5972e-05 0.0009927 1.30557e+11
7498.94 1778.28 -6.39199e-19 0.791301 0.722592 0.0657858 5.0444e-05 0.00109143 1.74123e+11
7498.94 2371.37 -7.74046e-19 0.791411 0.722488 0.065781 5.5337e-05 0.00120105 2.32228e+11
7498.94 3162.28 -9.40431e-19 0.791532 0.722371 0.0657756 6.06697e-05 0.00132298 3.09729e+11
7498.94 4216.97 -1.13918e-18 0.791668 0.722241 0.0657698 6.64571e-05 0.00145888 4.13102e+11
7498.94 5623.41 -1.39939e-18 0.79182 0.722095 0.0657636 7.27111e-05 0.00161069 5.50986e+11
7498.94 7498.94 -1.83417e-18 0.791994 0.721929 0.065757 7.92896e-05 0.00178411 7.34912e+11
7498.94 10000 -3.74872e-18 0.7929 0.721007 0.0657728 6.35361e-05 0.00269004 9.81142e+11
7498.94 13334.9 -4.90814e-16 0.86047 0.653376 0.0658331 3.21966e-06 0.070261 1.41984e+12
7498.94 17764.6 -8.71964e-15 1.32507 0.188838 0.0657666 6.97255e-05 0.534865 2.91279e+12
7498.94 23713.7 -6.75929e-15 1.50064 0.0180213 0.0610171 0.00481915 0.710431 4.40342e+12
7498.94 31622.8 -5.55181e-15 1.55715 0.00226487 0.0202621 0.0455738 0.766943 6.09319e+12
7498.94 42169.7 -7.19279e-15 1.57725 0.000418223 0.00209222 0.0636667 0.787037 8.23025e+12
7498.94 56234.1 -1.19969e-14 1.58259 0.000105417 0.000314569 0.0621921 0.792379 1.10124e+13
7498.94 74989.4 -2.01944e-14 1.613 3.38435e-05 6.53931e-05 0.0323538 0.822787 1.49674e+13
7498.94 100000 -2.65789e-14 1.63979 1.31021e-05 8.43038e-06 0.0056945 0.849581 2.02909e+13
7498.94 133352 -2.64853e-14 1.64453 5.86359e-06 1.16738e-06 0.000975916 0.854322 2.71366e+13
7498.94 177828 -2.8572e-14 1.64529 2.93706e-06 2.08612e-07 0.000226815 0.855076 3.62039e+13
7498.94 237137 -2.93452e-14 1.64544 1.60652e-06 4.58772e-08 6.90651e-05 0.855235 4.82833e+13
7498.94 316228 -1.76603e-14 1.64549 9.41715e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
7498.94 421697 -1.13447e-14 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
7498.94 562341 -1.03354e-14 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
7498.94 749894 -8.97409e-15 1.64551 2.52657e-07 3.93927e-10 3.0878e-06 0.855303 1.52691e+14
7498.94 1e+06 -9.16135e-15 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
7498.94 1.33352e+06 -8.14992e-15 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
7498.94 1.77828e+06 -5.96609e-15 1.64551 8.78377e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
7498.94 2.37137e+06 -3.51106e-15 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
7498.94 3.16228e+06 -2.28006e-15 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
7498.94 4.21697e+06 -1.72633e-15 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
7498.94 5.62341e+06 -1.60636e-15 1.64552 2.57359e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
7498.94 7.49894e+06 -1.6814e-15 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
7498.94 1e+07 -1.74033e-15 1.64552 1.43536e-08 2.94299e-13 8.51144e-08 0.855306 2.03618e+15
7498.94 1.33352e+07 -1.59066e-15 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
7498.94 1.77828e+07 -1.33346e-15 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
7498.94 2.37137e+07 -1.21368e-15 1.64552 6.04753e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
7498.94 3.16228e+07 -1.22506e-15 1.64552 4.54382e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
7498.94 4.21697e+07 -1.30992e-15 1.64552 3.41869e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
7498.94 5.62341e+07 -1.43803e-15 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
7498.94 7.49894e+07 -1.6013e-15 1.64552 1.94446e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
7498.94 1e+08 -1.79371e-15 1.64552 1.46978e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
7498.94 1.33352e+08 -2.01765e-15 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
7498.94 1.77828e+08 -2.27216e-15 1.64552 8.41696e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
7498.94 2.37137e+08 -2.56244e-15 1.64552 6.36663e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
7498.94 3.16228e+08 -2.89418e-15 1.64552 4.80886e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
10000 10 1.73025e-21 0.790399 0.723453 0.0658272 9.09026e-06 0.000189169 9.78047e+08
10000 13.3352 1.58256e-21 0.790415 0.723437 0.0658265 9.81489e-06 0.000205781 1.30427e+09
10000 17.7828 1.32311e-21 0.790434 0.72342 0.0658256 1.06448e-05 0.00022402 1.73932e+09
10000 23.7137 8.52433e-22 0.790454 0.723401 0.0658247 1.15731e-05 0.000244041 2.31948e+09
10000 31.6228 -7.6244e-25 0.790476 0.72338 0.0658237 1.25972e-05 0.000266017 3.09316e+09
10000 42.1697 -1.5034e-21 0.7905 0.723357 0.0658226 1.37185e-05 0.000290145 4.12492e+09
